timestamp,BZN|NO1 > BZN|NO1A [MW],BZN|NO1 > BZN|NO2 [MW],BZN|NO1 > BZN|NO3 [MW],BZN|NO1 > BZN|NO5 [MW],BZN|NO1 > BZN|SE3 [MW],BZN|NO1A > BZN|NO1 [MW],BZN|NO2 > BZN|NO1 [MW],BZN|NO3 > BZN|NO1 [MW],BZN|NO5 > BZN|NO1 [MW],BZN|SE3 > BZN|NO1 [MW]
28.03.2025 01:15 - 28.03.2025 01:30,0.0,1499.0,0.0,0.0,0.0,0.0,0.0,267.0,1060.0,0.0
28.03.2025 01:30 - 28.03.2025 01:45,0.0,1520.0,0.0,0.0,0.0,0.0,0.0,255.0,1023.0,0.0
28.03.2025 01:45 - 28.03.2025 02:00,0.0,1528.0,0.0,0.0,0.0,0.0,0.0,266.0,1021.0,0.0
28.03.2025 02:00 - 28.03.2025 02:15,0.0,1473.0,0.0,0.0,0.0,0.0,0.0,311.0,1047.0,0.0
28.03.2025 02:00 - 28.03.2025 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1460.0
28.03.2025 02:15 - 28.03.2025 02:30,0.0,1439.0,0.0,0.0,0.0,0.0,0.0,306.0,1088.0,0.0
28.03.2025 02:30 - 28.03.2025 02:45,0.0,1451.0,0.0,0.0,0.0,0.0,0.0,306.0,1097.0,0.0
28.03.2025 02:45 - 28.03.2025 03:00,0.0,1515.0,0.0,0.0,0.0,0.0,0.0,327.0,1107.0,0.0
28.03.2025 03:00 - 28.03.2025 03:15,0.0,1466.0,0.0,0.0,0.0,0.0,0.0,336.0,1124.0,0.0
28.03.2025 03:00 - 28.03.2025 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475.0
28.03.2025 03:15 - 28.03.2025 03:30,0.0,1475.0,0.0,0.0,0.0,0.0,0.0,320.0,1126.0,0.0
28.03.2025 03:30 - 28.03.2025 03:45,0.0,1574.0,0.0,0.0,0.0,0.0,0.0,344.0,1111.0,0.0
28.03.2025 03:45 - 28.03.2025 04:00,0.0,1578.0,0.0,0.0,0.0,0.0,0.0,339.0,1104.0,0.0
28.03.2025 04:00 - 28.03.2025 04:15,0.0,1821.0,0.0,0.0,0.0,0.0,0.0,325.0,1197.0,0.0
28.03.2025 04:00 - 28.03.2025 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1540.0
28.03.2025 04:15 - 28.03.2025 04:30,0.0,1952.0,0.0,0.0,0.0,0.0,0.0,340.0,1222.0,0.0
28.03.2025 04:30 - 28.03.2025 04:45,0.0,1921.0,0.0,0.0,0.0,0.0,0.0,339.0,1251.0,0.0
28.03.2025 04:45 - 28.03.2025 05:00,0.0,1819.0,0.0,0.0,0.0,0.0,0.0,325.0,1257.0,0.0
28.03.2025 05:00 - 28.03.2025 05:15,0.0,1674.0,0.0,0.0,0.0,0.0,0.0,294.0,1363.0,0.0
28.03.2025 05:00 - 28.03.2025 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1243.0
28.03.2025 05:15 - 28.03.2025 05:30,0.0,1620.0,0.0,0.0,0.0,0.0,0.0,289.0,1405.0,0.0
28.03.2025 05:30 - 28.03.2025 05:45,0.0,1635.0,0.0,0.0,0.0,0.0,0.0,301.0,1357.0,0.0
28.03.2025 05:45 - 28.03.2025 06:00,0.0,1679.0,0.0,0.0,0.0,0.0,0.0,313.0,1370.0,0.0
28.03.2025 06:00 - 28.03.2025 06:15,0.0,1528.0,0.0,0.0,0.0,0.0,0.0,242.0,1605.0,0.0
28.03.2025 06:00 - 28.03.2025 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1059.0
28.03.2025 06:15 - 28.03.2025 06:30,0.0,1472.0,0.0,0.0,0.0,0.0,0.0,236.0,1633.0,0.0
28.03.2025 06:30 - 28.03.2025 06:45,0.0,1480.0,0.0,0.0,0.0,0.0,0.0,261.0,1652.0,0.0
28.03.2025 06:45 - 28.03.2025 07:00,0.0,1417.0,0.0,0.0,0.0,0.0,0.0,272.0,1720.0,0.0
28.03.2025 07:00 - 28.03.2025 07:15,0.0,971.0,0.0,0.0,0.0,0.0,0.0,238.0,1674.0,0.0
28.03.2025 07:00 - 28.03.2025 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.0
28.03.2025 07:15 - 28.03.2025 07:30,0.0,774.0,0.0,0.0,0.0,0.0,0.0,251.0,1667.0,0.0
28.03.2025 07:30 - 28.03.2025 07:45,0.0,648.0,0.0,0.0,0.0,0.0,0.0,254.0,1745.0,0.0
28.03.2025 07:45 - 28.03.2025 08:00,0.0,585.0,0.0,0.0,0.0,0.0,0.0,249.0,1747.0,0.0
28.03.2025 08:00 - 28.03.2025 08:15,0.0,518.0,0.0,0.0,0.0,0.0,0.0,252.0,1723.0,0.0
28.03.2025 08:00 - 28.03.2025 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,695.0
28.03.2025 08:15 - 28.03.2025 08:30,0.0,464.0,0.0,0.0,0.0,0.0,0.0,247.0,1701.0,0.0
28.03.2025 08:30 - 28.03.2025 08:45,0.0,383.0,0.0,0.0,0.0,0.0,0.0,198.0,1668.0,0.0
28.03.2025 08:45 - 28.03.2025 09:00,0.0,307.0,0.0,0.0,0.0,0.0,0.0,194.0,1578.0,0.0
28.03.2025 09:00 - 28.03.2025 09:15,0.0,805.0,0.0,0.0,0.0,0.0,0.0,251.0,1511.0,0.0
28.03.2025 09:00 - 28.03.2025 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1352.0
28.03.2025 09:15 - 28.03.2025 09:30,0.0,891.0,0.0,0.0,0.0,0.0,0.0,271.0,1466.0,0.0
28.03.2025 09:30 - 28.03.2025 09:45,0.0,894.0,0.0,0.0,0.0,0.0,0.0,244.0,1483.0,0.0
28.03.2025 09:45 - 28.03.2025 10:00,0.0,760.0,0.0,0.0,0.0,0.0,0.0,233.0,1321.0,0.0
28.03.2025 10:00 - 28.03.2025 10:15,0.0,1120.0,0.0,0.0,0.0,0.0,0.0,380.0,1239.0,0.0
28.03.2025 10:00 - 28.03.2025 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1983.0
28.03.2025 10:15 - 28.03.2025 10:30,0.0,1094.0,0.0,0.0,0.0,0.0,0.0,398.0,1227.0,0.0
28.03.2025 10:30 - 28.03.2025 10:45,0.0,991.0,0.0,0.0,0.0,0.0,0.0,371.0,1093.0,0.0
28.03.2025 10:45 - 28.03.2025 11:00,0.0,1090.0,0.0,0.0,0.0,0.0,0.0,377.0,1170.0,0.0
28.03.2025 11:00 - 28.03.2025 11:15,0.0,748.0,0.0,0.0,0.0,0.0,0.0,342.0,928.0,0.0
28.03.2025 11:00 - 28.03.2025 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1983.0
28.03.2025 11:15 - 28.03.2025 11:30,0.0,473.0,0.0,0.0,0.0,0.0,0.0,331.0,750.0,0.0
28.03.2025 11:30 - 28.03.2025 11:45,0.0,385.0,0.0,0.0,0.0,0.0,0.0,323.0,708.0,0.0
28.03.2025 11:45 - 28.03.2025 12:00,0.0,507.0,0.0,0.0,0.0,0.0,0.0,324.0,786.0,0.0
28.03.2025 12:00 - 28.03.2025 12:15,0.0,344.0,0.0,0.0,0.0,0.0,0.0,312.0,915.0,0.0
28.03.2025 12:00 - 28.03.2025 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1775.0
28.03.2025 12:15 - 28.03.2025 12:30,0.0,60.0,0.0,0.0,0.0,0.0,0.0,302.0,768.0,0.0
28.03.2025 12:30 - 28.03.2025 12:45,0.0,182.0,0.0,0.0,0.0,0.0,0.0,312.0,672.0,0.0
28.03.2025 12:45 - 28.03.2025 13:00,0.0,232.0,0.0,0.0,0.0,0.0,0.0,322.0,665.0,0.0
28.03.2025 13:00 - 28.03.2025 13:15,0.0,226.0,0.0,0.0,0.0,0.0,0.0,316.0,673.0,0.0
28.03.2025 13:00 - 28.03.2025 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1980.0
28.03.2025 13:15 - 28.03.2025 13:30,0.0,349.0,0.0,0.0,0.0,0.0,0.0,326.0,674.0,0.0
28.03.2025 13:30 - 28.03.2025 13:45,0.0,513.0,0.0,0.0,0.0,0.0,0.0,342.0,717.0,0.0
28.03.2025 13:45 - 28.03.2025 14:00,0.0,689.0,0.0,0.0,0.0,0.0,0.0,345.0,811.0,0.0
28.03.2025 14:00 - 28.03.2025 14:15,0.0,851.0,0.0,0.0,0.0,0.0,0.0,347.0,940.0,0.0
28.03.2025 14:00 - 28.03.2025 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1807.0
28.03.2025 14:15 - 28.03.2025 14:30,0.0,974.0,0.0,0.0,0.0,0.0,0.0,312.0,1078.0,0.0
28.03.2025 14:30 - 28.03.2025 14:45,0.0,791.0,0.0,0.0,0.0,0.0,0.0,296.0,1037.0,0.0
28.03.2025 14:45 - 28.03.2025 15:00,0.0,843.0,0.0,0.0,0.0,0.0,0.0,284.0,1141.0,0.0
28.03.2025 15:00 - 28.03.2025 15:15,0.0,890.0,0.0,0.0,0.0,0.0,0.0,276.0,1175.0,0.0
28.03.2025 15:00 - 28.03.2025 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1774.0
28.03.2025 15:15 - 28.03.2025 15:30,0.0,1055.0,0.0,0.0,0.0,0.0,0.0,280.0,1229.0,0.0
28.03.2025 15:30 - 28.03.2025 15:45,0.0,1252.0,0.0,0.0,0.0,0.0,0.0,297.0,1244.0,0.0
28.03.2025 15:45 - 28.03.2025 16:00,0.0,1328.0,0.0,0.0,0.0,0.0,0.0,286.0,1373.0,0.0
28.03.2025 16:00 - 28.03.2025 16:15,0.0,1018.0,0.0,0.0,0.0,0.0,0.0,328.0,1617.0,0.0
28.03.2025 16:00 - 28.03.2025 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1258.0
28.03.2025 16:15 - 28.03.2025 16:30,0.0,1080.0,0.0,0.0,0.0,0.0,0.0,339.0,1679.0,0.0
28.03.2025 16:30 - 28.03.2025 16:45,0.0,1159.0,0.0,0.0,0.0,0.0,0.0,344.0,1695.0,0.0
28.03.2025 16:45 - 28.03.2025 17:00,0.0,1142.0,0.0,0.0,0.0,0.0,0.0,342.0,1776.0,0.0
28.03.2025 17:00 - 28.03.2025 17:15,0.0,1435.0,0.0,0.0,0.0,0.0,0.0,363.0,1691.0,0.0
28.03.2025 17:00 - 28.03.2025 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1404.0
28.03.2025 17:15 - 28.03.2025 17:30,0.0,1519.0,0.0,0.0,0.0,0.0,0.0,381.0,1772.0,0.0
28.03.2025 17:30 - 28.03.2025 17:45,0.0,1459.0,0.0,0.0,0.0,0.0,0.0,370.0,1887.0,0.0
28.03.2025 17:45 - 28.03.2025 18:00,0.0,1387.0,0.0,0.0,0.0,0.0,0.0,357.0,1848.0,0.0
28.03.2025 18:00 - 28.03.2025 18:15,0.0,902.0,0.0,0.0,0.0,0.0,0.0,314.0,1605.0,0.0
28.03.2025 18:00 - 28.03.2025 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.0
28.03.2025 18:15 - 28.03.2025 18:30,0.0,838.0,0.0,0.0,0.0,0.0,0.0,316.0,1614.0,0.0
28.03.2025 18:30 - 28.03.2025 18:45,0.0,853.0,0.0,0.0,0.0,0.0,0.0,317.0,1681.0,0.0
28.03.2025 18:45 - 28.03.2025 19:00,0.0,822.0,0.0,0.0,0.0,0.0,0.0,341.0,1664.0,0.0
28.03.2025 19:00 - 28.03.2025 19:15,0.0,1284.0,0.0,0.0,0.0,0.0,0.0,362.0,1794.0,0.0
28.03.2025 19:00 - 28.03.2025 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1220.0
28.03.2025 19:15 - 28.03.2025 19:30,0.0,1337.0,0.0,0.0,0.0,0.0,0.0,338.0,2005.0,0.0
28.03.2025 19:30 - 28.03.2025 19:45,0.0,1436.0,0.0,0.0,0.0,0.0,0.0,359.0,1994.0,0.0
28.03.2025 19:45 - 28.03.2025 20:00,0.0,1542.0,0.0,0.0,0.0,0.0,0.0,373.0,1779.0,0.0
28.03.2025 20:00 - 28.03.2025 20:15,0.0,1521.0,0.0,0.0,0.0,0.0,0.0,342.0,1672.0,0.0
28.03.2025 20:00 - 28.03.2025 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.0
28.03.2025 20:15 - 28.03.2025 20:30,0.0,1494.0,0.0,0.0,0.0,0.0,0.0,335.0,1724.0,0.0
28.03.2025 20:30 - 28.03.2025 20:45,0.0,1628.0,0.0,0.0,0.0,0.0,0.0,334.0,1691.0,0.0
28.03.2025 20:45 - 28.03.2025 21:00,0.0,1644.0,0.0,0.0,0.0,0.0,0.0,330.0,1658.0,0.0
28.03.2025 21:00 - 28.03.2025 21:15,0.0,1569.0,0.0,0.0,0.0,0.0,0.0,308.0,1403.0,0.0
28.03.2025 21:00 - 28.03.2025 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1687.0
28.03.2025 21:15 - 28.03.2025 21:30,0.0,1589.0,0.0,0.0,0.0,0.0,0.0,292.0,1296.0,0.0
28.03.2025 21:30 - 28.03.2025 21:45,0.0,1615.0,0.0,0.0,0.0,0.0,0.0,266.0,1573.0,0.0
28.03.2025 21:45 - 28.03.2025 22:00,0.0,1661.0,0.0,0.0,0.0,0.0,0.0,299.0,1511.0,0.0
28.03.2025 22:00 - 28.03.2025 22:15,0.0,1591.0,0.0,0.0,0.0,0.0,0.0,290.0,1402.0,0.0
28.03.2025 22:00 - 28.03.2025 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1742.0
28.03.2025 22:15 - 28.03.2025 22:30,0.0,1540.0,0.0,0.0,0.0,0.0,0.0,271.0,1401.0,0.0
28.03.2025 22:30 - 28.03.2025 22:45,0.0,1608.0,0.0,0.0,0.0,0.0,0.0,276.0,1336.0,0.0
28.03.2025 22:45 - 28.03.2025 23:00,0.0,1619.0,0.0,0.0,0.0,0.0,0.0,329.0,1209.0,0.0
28.03.2025 23:00 - 28.03.2025 23:15,0.0,1511.0,0.0,0.0,0.0,0.0,0.0,335.0,1103.0,0.0
28.03.2025 23:00 - 29.03.2025 00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1844.0
28.03.2025 23:15 - 28.03.2025 23:30,0.0,1527.0,0.0,0.0,0.0,0.0,0.0,356.0,1032.0,0.0
28.03.2025 23:30 - 28.03.2025 23:45,0.0,1549.0,0.0,0.0,0.0,0.0,0.0,356.0,1011.0,0.0
28.03.2025 23:45 - 29.03.2025 00:00,0.0,1582.0,0.0,0.0,0.0,0.0,0.0,357.0,990.0,0.0
29.03.2025 00:00 - 29.03.2025 00:15,0.0,1587.0,0.0,0.0,0.0,0.0,0.0,357.0,953.0,0.0
29.03.2025 00:00 - 29.03.2025 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1908.0
29.03.2025 00:15 - 29.03.2025 00:30,0.0,1551.0,0.0,0.0,0.0,0.0,0.0,347.0,973.0,0.0
29.03.2025 00:30 - 29.03.2025 00:45,0.0,1519.0,0.0,0.0,0.0,0.0,0.0,348.0,904.0,0.0
29.03.2025 00:45 - 29.03.2025 01:00,0.0,1476.0,0.0,0.0,0.0,0.0,0.0,339.0,849.0,0.0
29.03.2025 01:00 - 29.03.2025 01:15,0.0,1425.0,0.0,0.0,0.0,0.0,0.0,334.0,810.0,0.0
29.03.2025 01:00 - 29.03.2025 02:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1790.0
29.03.2025 01:15 - 29.03.2025 01:30,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,329.0,855.0,0.0
29.03.2025 01:30 - 29.03.2025 01:45,0.0,1394.0,0.0,0.0,0.0,0.0,0.0,337.0,818.0,0.0
29.03.2025 01:45 - 29.03.2025 02:00,0.0,1467.0,0.0,0.0,0.0,0.0,0.0,339.0,816.0,0.0
29.03.2025 02:00 - 29.03.2025 02:15,0.0,1398.0,0.0,0.0,0.0,0.0,0.0,337.0,852.0,0.0
29.03.2025 02:00 - 29.03.2025 03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1673.0
29.03.2025 02:15 - 29.03.2025 02:30,0.0,1453.0,0.0,0.0,0.0,0.0,0.0,333.0,887.0,0.0
29.03.2025 02:30 - 29.03.2025 02:45,0.0,1516.0,0.0,0.0,0.0,0.0,0.0,333.0,899.0,0.0
29.03.2025 02:45 - 29.03.2025 03:00,0.0,1396.0,0.0,0.0,0.0,0.0,0.0,326.0,883.0,0.0
29.03.2025 03:00 - 29.03.2025 03:15,0.0,1412.0,0.0,0.0,0.0,0.0,0.0,326.0,892.0,0.0
29.03.2025 03:00 - 29.03.2025 04:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622.0
29.03.2025 03:15 - 29.03.2025 03:30,0.0,1428.0,0.0,0.0,0.0,0.0,0.0,325.0,885.0,0.0
29.03.2025 03:30 - 29.03.2025 03:45,0.0,1451.0,0.0,0.0,0.0,0.0,0.0,324.0,909.0,0.0
29.03.2025 03:45 - 29.03.2025 04:00,0.0,1483.0,0.0,0.0,0.0,0.0,0.0,322.0,925.0,0.0
29.03.2025 04:00 - 29.03.2025 04:15,0.0,1619.0,0.0,0.0,0.0,0.0,0.0,349.0,1116.0,0.0
29.03.2025 04:00 - 29.03.2025 05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1449.0
29.03.2025 04:15 - 29.03.2025 04:30,0.0,1581.0,0.0,0.0,0.0,0.0,0.0,342.0,1156.0,0.0
29.03.2025 04:30 - 29.03.2025 04:45,0.0,1599.0,0.0,0.0,0.0,0.0,0.0,350.0,1131.0,0.0
29.03.2025 04:45 - 29.03.2025 05:00,0.0,1641.0,0.0,0.0,0.0,0.0,0.0,361.0,1121.0,0.0
29.03.2025 05:00 - 29.03.2025 05:15,0.0,1603.0,0.0,0.0,0.0,0.0,0.0,328.0,1118.0,0.0
29.03.2025 05:00 - 29.03.2025 06:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415.0
29.03.2025 05:15 - 29.03.2025 05:30,0.0,1556.0,0.0,0.0,0.0,0.0,0.0,333.0,1137.0,0.0
29.03.2025 05:30 - 29.03.2025 05:45,0.0,1536.0,0.0,0.0,0.0,0.0,0.0,322.0,1076.0,0.0
29.03.2025 05:45 - 29.03.2025 06:00,0.0,1483.0,0.0,0.0,0.0,0.0,0.0,325.0,1093.0,0.0
29.03.2025 06:00 - 29.03.2025 06:15,0.0,1640.0,0.0,0.0,0.0,0.0,0.0,335.0,1093.0,0.0
29.03.2025 06:00 - 29.03.2025 07:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1697.0
29.03.2025 06:15 - 29.03.2025 06:30,0.0,1698.0,0.0,0.0,0.0,0.0,0.0,333.0,1104.0,0.0
29.03.2025 06:30 - 29.03.2025 06:45,0.0,1753.0,0.0,0.0,0.0,0.0,0.0,335.0,1074.0,0.0
29.03.2025 06:45 - 29.03.2025 07:00,0.0,1706.0,0.0,0.0,0.0,0.0,0.0,329.0,1036.0,0.0
29.03.2025 07:00 - 29.03.2025 07:15,0.0,1707.0,0.0,0.0,0.0,0.0,0.0,326.0,1052.0,0.0
29.03.2025 07:00 - 29.03.2025 08:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1778.0
29.03.2025 07:15 - 29.03.2025 07:30,0.0,1755.0,0.0,0.0,0.0,0.0,0.0,346.0,1113.0,0.0
29.03.2025 07:30 - 29.03.2025 07:45,0.0,1701.0,0.0,0.0,0.0,0.0,0.0,368.0,1122.0,0.0
29.03.2025 07:45 - 29.03.2025 08:00,0.0,1668.0,0.0,0.0,0.0,0.0,0.0,355.0,1186.0,0.0
29.03.2025 08:00 - 29.03.2025 08:15,0.0,1731.0,0.0,0.0,0.0,0.0,0.0,350.0,1147.0,0.0
29.03.2025 08:00 - 29.03.2025 09:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1847.0
29.03.2025 08:15 - 29.03.2025 08:30,0.0,1758.0,0.0,0.0,0.0,0.0,0.0,342.0,1211.0,0.0
29.03.2025 08:30 - 29.03.2025 08:45,0.0,1753.0,0.0,0.0,0.0,0.0,0.0,341.0,1203.0,0.0
29.03.2025 08:45 - 29.03.2025 09:00,0.0,1660.0,0.0,0.0,0.0,0.0,0.0,347.0,1162.0,0.0
29.03.2025 09:00 - 29.03.2025 09:15,0.0,1735.0,0.0,0.0,0.0,0.0,0.0,370.0,1301.0,0.0
29.03.2025 09:00 - 29.03.2025 10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1871.0
29.03.2025 09:15 - 29.03.2025 09:30,0.0,1648.0,0.0,0.0,0.0,0.0,0.0,393.0,1179.0,0.0
29.03.2025 09:30 - 29.03.2025 09:45,0.0,1530.0,0.0,0.0,0.0,0.0,0.0,382.0,1090.0,0.0
29.03.2025 09:45 - 29.03.2025 10:00,0.0,1452.0,0.0,0.0,0.0,0.0,0.0,355.0,1102.0,0.0
29.03.2025 10:00 - 29.03.2025 10:15,0.0,1423.0,0.0,0.0,0.0,0.0,0.0,318.0,1064.0,0.0
29.03.2025 10:00 - 29.03.2025 11:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1708.0
29.03.2025 10:15 - 29.03.2025 10:30,0.0,1275.0,0.0,0.0,0.0,0.0,0.0,289.0,1061.0,0.0
29.03.2025 10:30 - 29.03.2025 10:45,0.0,1163.0,0.0,0.0,0.0,0.0,0.0,292.0,944.0,0.0
29.03.2025 10:45 - 29.03.2025 11:00,0.0,1024.0,0.0,0.0,0.0,0.0,0.0,293.0,818.0,0.0
29.03.2025 11:00 - 29.03.2025 11:15,0.0,1160.0,0.0,0.0,0.0,0.0,0.0,344.0,846.0,0.0
29.03.2025 11:00 - 29.03.2025 12:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1663.0
29.03.2025 11:15 - 29.03.2025 11:30,0.0,1312.0,0.0,0.0,0.0,0.0,0.0,369.0,915.0,0.0
29.03.2025 11:30 - 29.03.2025 11:45,0.0,1183.0,0.0,0.0,0.0,0.0,0.0,333.0,992.0,0.0
29.03.2025 11:45 - 29.03.2025 12:00,0.0,1218.0,0.0,0.0,0.0,0.0,0.0,328.0,959.0,0.0
29.03.2025 12:00 - 29.03.2025 12:15,0.0,1389.0,0.0,0.0,0.0,0.0,0.0,312.0,893.0,0.0
29.03.2025 12:00 - 29.03.2025 13:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1746.0
29.03.2025 12:15 - 29.03.2025 12:30,0.0,1318.0,0.0,0.0,0.0,0.0,0.0,293.0,837.0,0.0
29.03.2025 12:30 - 29.03.2025 12:45,0.0,1113.0,0.0,0.0,0.0,0.0,0.0,286.0,778.0,0.0
29.03.2025 12:45 - 29.03.2025 13:00,0.0,1063.0,0.0,0.0,0.0,0.0,0.0,276.0,717.0,0.0
29.03.2025 13:00 - 29.03.2025 13:15,0.0,870.0,0.0,0.0,0.0,0.0,0.0,357.0,547.0,0.0
29.03.2025 13:00 - 29.03.2025 14:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1733.0
29.03.2025 13:15 - 29.03.2025 13:30,0.0,731.0,0.0,0.0,0.0,0.0,0.0,359.0,450.0,0.0
29.03.2025 13:30 - 29.03.2025 13:45,0.0,747.0,0.0,0.0,0.0,0.0,0.0,364.0,426.0,0.0
29.03.2025 13:45 - 29.03.2025 14:00,0.0,811.0,0.0,0.0,0.0,0.0,0.0,371.0,407.0,0.0
29.03.2025 14:00 - 29.03.2025 14:15,0.0,722.0,0.0,0.0,0.0,0.0,0.0,374.0,374.0,0.0
29.03.2025 14:00 - 29.03.2025 15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1797.0
29.03.2025 14:15 - 29.03.2025 14:30,0.0,634.0,0.0,0.0,0.0,0.0,0.0,380.0,446.0,0.0
29.03.2025 14:30 - 29.03.2025 14:45,0.0,810.0,0.0,0.0,0.0,0.0,0.0,369.0,414.0,0.0
29.03.2025 14:45 - 29.03.2025 15:00,0.0,930.0,0.0,0.0,0.0,0.0,0.0,385.0,450.0,0.0
29.03.2025 15:00 - 29.03.2025 15:15,0.0,1126.0,0.0,0.0,0.0,0.0,0.0,355.0,495.0,0.0
29.03.2025 15:00 - 29.03.2025 16:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1816.0
29.03.2025 15:15 - 29.03.2025 15:30,0.0,1043.0,0.0,0.0,0.0,0.0,0.0,357.0,511.0,0.0
29.03.2025 15:30 - 29.03.2025 15:45,0.0,1087.0,0.0,0.0,0.0,0.0,0.0,353.0,646.0,0.0
29.03.2025 15:45 - 29.03.2025 16:00,0.0,1306.0,0.0,0.0,0.0,0.0,0.0,382.0,806.0,0.0
29.03.2025 16:00 - 29.03.2025 16:15,0.0,1025.0,0.0,0.0,0.0,0.0,0.0,286.0,972.0,0.0
29.03.2025 16:00 - 29.03.2025 17:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1101.0
29.03.2025 16:15 - 29.03.2025 16:30,0.0,1041.0,0.0,0.0,0.0,0.0,0.0,279.0,1138.0,0.0
29.03.2025 16:30 - 29.03.2025 16:45,0.0,1205.0,0.0,0.0,0.0,0.0,0.0,340.0,1181.0,0.0
29.03.2025 16:45 - 29.03.2025 17:00,0.0,1378.0,0.0,0.0,0.0,0.0,0.0,357.0,1390.0,0.0
29.03.2025 17:00 - 29.03.2025 17:15,0.0,628.0,0.0,0.0,0.0,0.0,0.0,355.0,1717.0,0.0
29.03.2025 17:00 - 29.03.2025 18:00,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0
29.03.2025 17:15 - 29.03.2025 17:30,0.0,521.0,0.0,0.0,0.0,0.0,0.0,347.0,1863.0,0.0
29.03.2025 17:30 - 29.03.2025 17:45,0.0,496.0,0.0,0.0,0.0,0.0,0.0,359.0,1904.0,0.0
29.03.2025 17:45 - 29.03.2025 18:00,0.0,535.0,0.0,0.0,0.0,0.0,0.0,382.0,1982.0,0.0
29.03.2025 18:00 - 29.03.2025 18:15,0.0,26.0,0.0,0.0,0.0,0.0,0.0,354.0,1771.0,0.0
29.03.2025 18:00 - 29.03.2025 19:00,0.0,0.0,0.0,0.0,462.0,0.0,0.0,0.0,0.0,0.0
29.03.2025 18:15 - 29.03.2025 18:30,0.0,0.0,0.0,0.0,0.0,0.0,9.0,348.0,1840.0,0.0
29.03.2025 18:30 - 29.03.2025 18:45,0.0,0.0,0.0,0.0,0.0,0.0,31.0,355.0,1821.0,0.0
29.03.2025 18:45 - 29.03.2025 19:00,0.0,32.0,0.0,0.0,0.0,0.0,0.0,364.0,1769.0,0.0
29.03.2025 19:00 - 29.03.2025 19:15,0.0,180.0,0.0,0.0,0.0,0.0,0.0,349.0,1812.0,0.0
29.03.2025 19:00 - 29.03.2025 20:00,0.0,0.0,0.0,0.0,197.0,0.0,0.0,0.0,0.0,0.0
29.03.2025 19:15 - 29.03.2025 19:30,0.0,178.0,0.0,0.0,0.0,0.0,0.0,356.0,1771.0,0.0
